food_id,food_name,changes,pairing_group,pairing_role,is_recommendable_food,exclusion_reason
FD1120,serimping talas kebumen,main_ingredient:other->singkong; food_category:karbohidrat_pokok->snack_dessert; recommendation_item_type:staple->snack; suitable_lunch:True->False; suitable_dinner:True->False,savory_snack,snack,True,
FD1121,setrup sirup,recommendation_item_type:drink->ingredient; ingredient_only_flag:False->True; is_recommendable_food:True->False; suitable_breakfast:True->False; suitable_lunch:True->False; suitable_dinner:True->False,invalid,invalid,False,ingredient_only|not_ready_to_eat
FD1122,shabu-shabu,is_recommendable_food:True->False; suitable_lunch:True->False; suitable_dinner:True->False,unknown,invalid,False,unclear_food_context
FD1123,sie reuboh masakan,is_recommendable_food:True->False; suitable_lunch:True->False; suitable_dinner:True->False,unknown,invalid,False,unclear_food_context
FD1124,singkah rotan muda,is_recommendable_food:True->False; suitable_lunch:True->False; suitable_dinner:True->False,unknown,invalid,False,unclear_food_context
FD1125,singkong goreng,food_category:gorengan->karbohidrat_pokok; suitable_breakfast:False->True,savory_staple,staple,True,
FD1128,siomay,is_recommendable_food:True->False; suitable_lunch:True->False; suitable_dinner:True->False,unknown,invalid,False,unclear_food_context
FD1129,sirsak,suitable_lunch:True->False; suitable_dinner:True->False,fruit_side,fruit,True,
FD1130,sirup,recommendation_item_type:drink->ingredient; ingredient_only_flag:False->True; is_recommendable_food:True->False; suitable_breakfast:True->False; suitable_lunch:True->False; suitable_dinner:True->False,invalid,invalid,False,ingredient_only|not_ready_to_eat
FD1131,sop buntut masakan,suitable_breakfast:False->True,complete_menu,complete,True,
FD1132,sop daging sapi masakan,suitable_breakfast:False->True,traditional_protein,protein,True,
FD1133,sop kaki sapi masakan,suitable_breakfast:False->True,traditional_protein,protein,True,
FD1134,sop kambing masakan,suitable_breakfast:False->True,traditional_protein,protein,True,
FD1135,sop konro masakan,suitable_breakfast:False->True,complete_menu,complete,True,
FD1136,sop kool,suitable_breakfast:False->True,complete_menu,complete,True,
FD1137,sop kool dan wortel,suitable_breakfast:False->True,cooked_or_ready_vegetable,vegetable,True,
FD1138,sop saudara masakan,suitable_breakfast:False->True,complete_menu,complete,True,
FD1139,soto bandung masakan,suitable_breakfast:False->True,complete_menu,complete,True,
FD1140,soto banjar masakan,suitable_breakfast:False->True,complete_menu,complete,True,
FD1141,soto betawi masakan,suitable_breakfast:False->True,complete_menu,complete,True,
FD1142,soto dengan daging,main_ingredient:other->sapi; suitable_breakfast:False->True,complete_menu,complete,True,
FD1143,soto jeroan masakan,suitable_breakfast:False->True,complete_menu,complete,True,
FD1144,soto kudus masakan,suitable_breakfast:False->True,complete_menu,complete,True,
FD1145,soto madura masakan,suitable_breakfast:False->True,complete_menu,complete,True,
FD1146,soto padang masakan,suitable_breakfast:False->True,complete_menu,complete,True,
FD1147,soto pekalongan masakan,suitable_breakfast:False->True,complete_menu,complete,True,
FD1148,soto pemalang masakan,suitable_breakfast:False->True,complete_menu,complete,True,
FD1149,soto sukaraja masakan,suitable_breakfast:False->True,complete_menu,complete,True,
FD1150,soto sulung masakan,suitable_breakfast:False->True,complete_menu,complete,True,
FD1151,soto tanpa daging,main_ingredient:other->sapi; suitable_breakfast:False->True,complete_menu,complete,True,
FD1152,spaghetti,food_category:lainnya->karbohidrat_pokok; recommendation_item_type:local_food_or_menu->staple; suitable_breakfast:False->True,savory_staple,staple,True,
FD1153,srikaya,is_recommendable_food:True->False; suitable_lunch:True->False; suitable_dinner:True->False,unknown,invalid,False,unclear_food_context
FD1154,sukiyaki masakan,is_recommendable_food:True->False; suitable_lunch:True->False; suitable_dinner:True->False,unknown,invalid,False,unclear_food_context
FD1159,susu kambing,main_ingredient:kambing->susu; food_category:lauk_hewani->minuman,dairy_pairing,dairy,True,
FD1160,susu kedelai,main_ingredient:kedelai->susu,dairy_pairing,dairy,True,
FD1161,susu kental manis,suitable_lunch:True->False,dairy_pairing,dairy,True,
FD1162,susu kental tak manis,suitable_lunch:True->False,dairy_pairing,dairy,True,
FD1163,susu kerbau,suitable_lunch:True->False,dairy_pairing,dairy,True,
FD1164,susu sapi,main_ingredient:sapi->susu; food_category:lauk_hewani->minuman,dairy_pairing,dairy,True,
FD1168,susupan,food_category:berkuah->minuman; recommendation_item_type:menu->drink; suitable_lunch:True->False; suitable_dinner:True->False,dairy_pairing,dairy,True,
FD1169,suweg kukus,is_recommendable_food:True->False; suitable_lunch:True->False; suitable_dinner:True->False,unknown,invalid,False,unclear_food_context
FD1172,suwir-suwir,is_recommendable_food:True->False; suitable_lunch:True->False; suitable_dinner:True->False,unknown,invalid,False,unclear_food_context
FD1173,tahu,is_recommendable_food:True->False; suitable_lunch:True->False; suitable_dinner:True->False,protein_ingredient,invalid,False,protein_not_ready_as_dish
FD1174,tahu goreng,food_category:gorengan->lauk_nabati; suitable_breakfast:False->True,traditional_protein,protein,True,
FD1175,tahu telur,main_ingredient:telur->kedelai; food_category:lauk_hewani->lauk_nabati; recommendation_item_type:menu->plant_protein; is_recommendable_food:True->False; suitable_breakfast:True->False; suitable_lunch:True->False; suitable_dinner:True->False,protein_ingredient,invalid,False,protein_not_ready_as_dish
FD1176,takwa,is_recommendable_food:True->False; suitable_lunch:True->False; suitable_dinner:True->False,unknown,invalid,False,unclear_food_context
FD1177,talas bogor kukus,main_ingredient:other->singkong,savory_staple,staple,True,
FD1180,tales kukus,is_recommendable_food:True->False; suitable_lunch:True->False; suitable_dinner:True->False,unknown,invalid,False,unclear_food_context
FD1182,taoco,is_recommendable_food:True->False; suitable_lunch:True->False; suitable_dinner:True->False,unknown,invalid,False,unclear_food_context
FD1183,taoge goreng,is_recommendable_food:True->False; suitable_lunch:True->False; suitable_dinner:True->False,raw_vegetable,invalid,False,raw_vegetable_requires_preparation
FD1184,taoge kacang kedelai segar,food_category:sayuran->lauk_nabati; recommendation_item_type:vegetable->plant_protein; raw_ingredient_flag:False->True; is_recommendable_food:True->False; suitable_lunch:True->False; suitable_dinner:True->False,protein_ingredient,invalid,False,protein_not_ready_as_dish|raw_item_requires_preparation
FD1185,taoge seduh,is_recommendable_food:True->False; suitable_lunch:True->False; suitable_dinner:True->False,raw_vegetable,invalid,False,raw_vegetable_requires_preparation
FD1186,taoge segar,raw_ingredient_flag:False->True; is_recommendable_food:True->False; suitable_lunch:True->False; suitable_dinner:True->False,raw_vegetable,invalid,False,raw_vegetable_requires_preparation|raw_item_requires_preparation
FD1187,taokoa,is_recommendable_food:True->False; suitable_lunch:True->False; suitable_dinner:True->False,unknown,invalid,False,unclear_food_context
FD1192,tauco cap das cake,suitable_lunch:True->False; suitable_dinner:True->False,savory_snack,snack,True,
FD1193,tauji cap singa,is_recommendable_food:True->False; suitable_lunch:True->False; suitable_dinner:True->False,unknown,invalid,False,unclear_food_context
FD1194,tebu terubuk,is_recommendable_food:True->False; suitable_lunch:True->False; suitable_dinner:True->False,unknown,invalid,False,unclear_food_context
FD1195,tedong pallu basa masakan,is_recommendable_food:True->False; suitable_lunch:True->False; suitable_dinner:True->False,unknown,invalid,False,unclear_food_context
FD1196,teh,is_recommendable_food:True->False; suitable_breakfast:True->False; suitable_lunch:True->False,drink,drink,False,non_dairy_drink_not_used_in_meal_combo
FD1197,teh hijau daun kering,main_ingredient:other->sayuran; recommendation_item_type:drink->vegetable; is_recommendable_food:True->False; suitable_breakfast:True->False; suitable_lunch:True->False,raw_vegetable,invalid,False,raw_vegetable_requires_preparation
FD1198,teh melati daun kering,main_ingredient:other->sayuran; recommendation_item_type:drink->vegetable; is_recommendable_food:True->False; suitable_breakfast:True->False; suitable_lunch:True->False,raw_vegetable,invalid,False,raw_vegetable_requires_preparation
FD1199,tekokak,is_recommendable_food:True->False; suitable_lunch:True->False; suitable_dinner:True->False,unknown,invalid,False,unclear_food_context
FD1201,tekwan,is_recommendable_food:True->False; suitable_lunch:True->False; suitable_dinner:True->False,unknown,invalid,False,unclear_food_context
FD1202,telur ayam,main_ingredient:ayam->telur; is_recommendable_food:True->False; suitable_breakfast:True->False; suitable_lunch:True->False; suitable_dinner:True->False,protein_ingredient,invalid,False,protein_not_ready_as_dish
FD1203,telur ayam bagian kuning,main_ingredient:ayam->telur; is_recommendable_food:True->False; suitable_breakfast:True->False; suitable_lunch:True->False; suitable_dinner:True->False,protein_ingredient,invalid,False,protein_not_ready_as_dish
FD1204,telur ayam bagian putih,main_ingredient:ayam->telur; is_recommendable_food:True->False; suitable_breakfast:True->False; suitable_lunch:True->False; suitable_dinner:True->False,protein_ingredient,invalid,False,protein_not_ready_as_dish
FD1205,telur ayam ceplok,cooking_category:other->gorengan; main_ingredient:ayam->telur; recommendation_item_type:protein_dish->menu,traditional_protein,protein,True,
FD1206,telur ayam dadar,cooking_category:other->gorengan; main_ingredient:ayam->telur; recommendation_item_type:protein_dish->menu,traditional_protein,protein,True,
FD1207,telur ayam kampung,main_ingredient:ayam->telur; is_recommendable_food:True->False; suitable_breakfast:True->False; suitable_lunch:True->False; suitable_dinner:True->False,protein_ingredient,invalid,False,protein_not_ready_as_dish
FD1209,telur bebek bagian putih,is_recommendable_food:True->False; suitable_breakfast:True->False; suitable_lunch:True->False; suitable_dinner:True->False,protein_ingredient,invalid,False,protein_not_ready_as_dish
FD1211,telur bebek ceplok,cooking_category:other->gorengan; recommendation_item_type:protein_dish->menu,traditional_protein,protein,True,
FD1212,telur bebek dadar,cooking_category:other->gorengan,traditional_protein,protein,True,
FD1214,telur bebek telur asin,is_recommendable_food:True->False; suitable_breakfast:True->False; suitable_lunch:True->False; suitable_dinner:True->False,protein_ingredient,invalid,False,protein_not_ready_as_dish
FD1216,telur penyu,is_recommendable_food:True->False; suitable_breakfast:True->False; suitable_lunch:True->False; suitable_dinner:True->False; is_halal_candidate:False->True,protein_ingredient,invalid,False,protein_not_ready_as_dish
FD1217,telur terubuk,is_recommendable_food:True->False; suitable_breakfast:True->False; suitable_lunch:True->False; suitable_dinner:True->False,protein_ingredient,invalid,False,protein_not_ready_as_dish
FD1218,tempe bongkrek,is_recommendable_food:True->False; suitable_lunch:True->False; suitable_dinner:True->False,protein_ingredient,invalid,False,protein_not_ready_as_dish
FD1219,tempe gembus,is_recommendable_food:True->False; suitable_lunch:True->False; suitable_dinner:True->False,protein_ingredient,invalid,False,protein_not_ready_as_dish
FD1220,tempe gembus yogya,is_recommendable_food:True->False; suitable_lunch:True->False; suitable_dinner:True->False,protein_ingredient,invalid,False,protein_not_ready_as_dish
FD1221,tempe goreng,food_category:gorengan->lauk_nabati; suitable_breakfast:False->True,traditional_protein,protein,True,
FD1222,tempe kacang babi,main_ingredient:babi->kedelai; is_recommendable_food:True->False; suitable_lunch:True->False; suitable_dinner:True->False; is_halal_candidate:True->False; contains_non_halal_ingredient:False->True,protein_ingredient,invalid,False,protein_not_ready_as_dish|ambiguous_babi_term_review
FD1223,tempe kacang belimbing,suitable_lunch:True->False; suitable_dinner:True->False,fruit_side,fruit,True,
FD1224,tempe kedelai jagung,food_category:karbohidrat_pokok->lauk_nabati; recommendation_item_type:staple->plant_protein; is_recommendable_food:True->False; suitable_breakfast:True->False; suitable_lunch:True->False; suitable_dinner:True->False,protein_ingredient,invalid,False,protein_not_ready_as_dish
FD1225,tempe kedelai murni goreng,food_category:gorengan->lauk_nabati; suitable_breakfast:False->True,traditional_protein,protein,True,
FD1227,tempe koro benguk,is_recommendable_food:True->False; suitable_lunch:True->False; suitable_dinner:True->False,protein_ingredient,invalid,False,protein_not_ready_as_dish
FD1228,tempe lamtoro var gung dengan kulit,is_recommendable_food:True->False; suitable_lunch:True->False; suitable_dinner:True->False,protein_ingredient,invalid,False,protein_not_ready_as_dish
FD1229,tempe lamtoro var gung tanpa kulit,is_recommendable_food:True->False; suitable_lunch:True->False; suitable_dinner:True->False,protein_ingredient,invalid,False,protein_not_ready_as_dish
FD1231,tempe pasar goreng,food_category:gorengan->lauk_nabati; suitable_breakfast:False->True,traditional_protein,protein,True,
FD1232,tempe sayur,suitable_breakfast:False->True,cooked_or_ready_vegetable,vegetable,True,
FD1233,tempoya,is_recommendable_food:True->False; suitable_lunch:True->False; suitable_dinner:True->False,unknown,invalid,False,unclear_food_context
FD1234,tempuyak,is_recommendable_food:True->False; suitable_lunch:True->False; suitable_dinner:True->False,unknown,invalid,False,unclear_food_context
FD1263,teri balado masakan,main_ingredient:other->ikan; suitable_breakfast:False->True,traditional_protein,protein,True,
FD1265,terong,is_recommendable_food:True->False; suitable_lunch:True->False; suitable_dinner:True->False,raw_vegetable,invalid,False,raw_vegetable_requires_preparation
FD1266,terong oncom makanan,is_recommendable_food:True->False; suitable_lunch:True->False; suitable_dinner:True->False,raw_vegetable,invalid,False,raw_vegetable_requires_preparation
FD1267,terong asam,is_recommendable_food:True->False; suitable_lunch:True->False; suitable_dinner:True->False,raw_vegetable,invalid,False,raw_vegetable_requires_preparation
FD1268,terong belanda,is_recommendable_food:True->False; suitable_lunch:True->False; suitable_dinner:True->False,raw_vegetable,invalid,False,raw_vegetable_requires_preparation
FD1269,terong hintalo segar,raw_ingredient_flag:False->True; is_recommendable_food:True->False; suitable_lunch:True->False; suitable_dinner:True->False,raw_vegetable,invalid,False,raw_vegetable_requires_preparation|raw_item_requires_preparation
FD1270,terong kukus,suitable_breakfast:False->True,cooked_or_ready_vegetable,vegetable,True,
FD1271,terong segar,raw_ingredient_flag:False->True; is_recommendable_food:True->False; suitable_lunch:True->False; suitable_dinner:True->False,raw_vegetable,invalid,False,raw_vegetable_requires_preparation|raw_item_requires_preparation
FD1272,terung belanda segar,raw_ingredient_flag:False->True; is_recommendable_food:True->False; suitable_lunch:True->False; suitable_dinner:True->False,raw_vegetable,invalid,False,raw_vegetable_requires_preparation|raw_item_requires_preparation
FD1273,terung bengkulu segar,raw_ingredient_flag:False->True; is_recommendable_food:True->False; suitable_lunch:True->False; suitable_dinner:True->False,raw_vegetable,invalid,False,raw_vegetable_requires_preparation|raw_item_requires_preparation
FD1274,terung panjang,is_recommendable_food:True->False; suitable_lunch:True->False; suitable_dinner:True->False,raw_vegetable,invalid,False,raw_vegetable_requires_preparation
FD1275,terung panjang kukus,suitable_breakfast:False->True,cooked_or_ready_vegetable,vegetable,True,
FD1276,tespong daun,main_ingredient:other->sayuran; is_recommendable_food:True->False; suitable_lunch:True->False; suitable_dinner:True->False,raw_vegetable,invalid,False,raw_vegetable_requires_preparation
FD1278,tinira ninahu nggaluku,is_recommendable_food:True->False; suitable_lunch:True->False; suitable_dinner:True->False,unknown,invalid,False,unclear_food_context
FD1279,tinoransak masakan,is_recommendable_food:True->False; suitable_lunch:True->False; suitable_dinner:True->False,unknown,invalid,False,unclear_food_context
FD1280,tipa-tipa,is_recommendable_food:True->False; suitable_lunch:True->False; suitable_dinner:True->False,unknown,invalid,False,unclear_food_context
FD1281,tiwul,is_recommendable_food:True->False; suitable_lunch:True->False; suitable_dinner:True->False,unknown,invalid,False,unclear_food_context
FD1282,tiwul instan,is_recommendable_food:True->False; suitable_lunch:True->False; suitable_dinner:True->False,unknown,invalid,False,unclear_food_context
FD1283,toge -tahu makanan,food_category:lauk_nabati->sayuran; recommendation_item_type:plant_protein->vegetable; is_recommendable_food:True->False; suitable_lunch:True->False; suitable_dinner:True->False,raw_vegetable,invalid,False,raw_vegetable_requires_preparation
FD1284,toge goreng,main_ingredient:other->sayuran; food_category:gorengan->sayuran; is_recommendable_food:True->False; suitable_lunch:True->False; suitable_dinner:True->False,raw_vegetable,invalid,False,raw_vegetable_requires_preparation
FD1285,toge kacang ijo,main_ingredient:other->sayuran; food_category:lainnya->sayuran; recommendation_item_type:local_food_or_menu->vegetable; is_recommendable_food:True->False; suitable_lunch:True->False; suitable_dinner:True->False,raw_vegetable,invalid,False,raw_vegetable_requires_preparation
FD1286,toge kacang tunggak,main_ingredient:other->sayuran; food_category:lainnya->sayuran; recommendation_item_type:local_food_or_menu->vegetable; is_recommendable_food:True->False; suitable_lunch:True->False; suitable_dinner:True->False,raw_vegetable,invalid,False,raw_vegetable_requires_preparation
FD1287,toge kedelai,food_category:lauk_nabati->sayuran; recommendation_item_type:plant_protein->vegetable; is_recommendable_food:True->False; suitable_lunch:True->False; suitable_dinner:True->False,raw_vegetable,invalid,False,raw_vegetable_requires_preparation
FD1288,toge seduh,main_ingredient:other->sayuran; food_category:lainnya->sayuran; recommendation_item_type:local_food_or_menu->vegetable; is_recommendable_food:True->False; suitable_lunch:True->False; suitable_dinner:True->False,raw_vegetable,invalid,False,raw_vegetable_requires_preparation
FD1289,tomat air juice segar,main_ingredient:other->sayuran; recommendation_item_type:drink->vegetable; raw_ingredient_flag:False->True; is_recommendable_food:True->False; suitable_breakfast:True->False; suitable_lunch:True->False; suitable_dinner:True->False,raw_vegetable,invalid,False,raw_vegetable_requires_preparation|raw_item_requires_preparation
FD1290,tomat masak,main_ingredient:other->sayuran; is_recommendable_food:True->False; suitable_lunch:True->False; suitable_dinner:True->False,raw_vegetable,invalid,False,raw_vegetable_requires_preparation
FD1291,tomat merah segar,main_ingredient:other->sayuran; raw_ingredient_flag:False->True; is_recommendable_food:True->False; suitable_lunch:True->False; suitable_dinner:True->False,raw_vegetable,invalid,False,raw_vegetable_requires_preparation|raw_item_requires_preparation
FD1292,tomat muda segar,main_ingredient:other->sayuran; raw_ingredient_flag:False->True; is_recommendable_food:True->False; suitable_lunch:True->False; suitable_dinner:True->False,raw_vegetable,invalid,False,raw_vegetable_requires_preparation|raw_item_requires_preparation
FD1293,tumis bandeng,suitable_breakfast:False->True,traditional_protein,protein,True,
FD1294,tumis bayam bersantan,main_ingredient:ayam->sayuran; suitable_breakfast:False->True,cooked_or_ready_vegetable,vegetable,True,
FD1295,ubi cilembu,main_ingredient:other->singkong,savory_staple,staple,True,
FD1296,ubi jalar goreng,main_ingredient:other->singkong; food_category:gorengan->karbohidrat_pokok; suitable_breakfast:False->True,savory_staple,staple,True,
FD1297,ubi jalar kuning kukus,main_ingredient:other->singkong,savory_staple,staple,True,
FD1300,ubi jalar merah,main_ingredient:other->singkong,savory_staple,staple,True,
FD1302,ubi jalar putih,main_ingredient:other->singkong,savory_staple,staple,True,
FD1303,ubi jalar rebus,main_ingredient:other->singkong,savory_staple,staple,True,
FD1304,ubi jalar sayur,main_ingredient:other->sayuran; suitable_breakfast:False->True,cooked_or_ready_vegetable,vegetable,True,
FD1305,ubi jalar tinta kemayung,main_ingredient:other->singkong,savory_staple,staple,True,
FD1306,ubi jalar tinta kemayung kukus,main_ingredient:other->singkong,savory_staple,staple,True,
FD1317,umbut rotan,is_recommendable_food:True->False; suitable_lunch:True->False; suitable_dinner:True->False,unknown,invalid,False,unclear_food_context
FD1318,usus sapi,is_recommendable_food:True->False; suitable_lunch:True->False; suitable_dinner:True->False,protein_ingredient,invalid,False,protein_not_ready_as_dish
FD1319,uwi,is_recommendable_food:True->False; suitable_lunch:True->False; suitable_dinner:True->False,unknown,invalid,False,unclear_food_context
FD1320,vermicelli,is_recommendable_food:True->False; suitable_lunch:True->False; suitable_dinner:True->False,unknown,invalid,False,unclear_food_context
FD1321,wajit camilan,is_recommendable_food:True->False; suitable_lunch:True->False; suitable_dinner:True->False,unknown,invalid,False,unclear_food_context
FD1322,waluh balamak,is_recommendable_food:True->False; suitable_lunch:True->False; suitable_dinner:True->False,unknown,invalid,False,unclear_food_context
FD1323,widaran,is_recommendable_food:True->False; suitable_lunch:True->False; suitable_dinner:True->False,unknown,invalid,False,unclear_food_context
FD1324,wijen,is_recommendable_food:True->False; suitable_lunch:True->False; suitable_dinner:True->False,unknown,invalid,False,unclear_food_context
FD1325,wingko babat,is_recommendable_food:True->False; suitable_lunch:True->False; suitable_dinner:True->False,unknown,invalid,False,unclear_food_context
FD1326,woku ubi,main_ingredient:other->singkong,savory_staple,staple,True,
FD1327,worst sosis daging,main_ingredient:other->sapi; suitable_breakfast:False->True,traditional_protein,protein,True,
FD1328,wortel segar,raw_ingredient_flag:False->True; is_recommendable_food:True->False; suitable_lunch:True->False; suitable_dinner:True->False,raw_vegetable,invalid,False,raw_vegetable_requires_preparation|raw_item_requires_preparation
FD1329,wortel kukus,suitable_breakfast:False->True,cooked_or_ready_vegetable,vegetable,True,
FD1330,wortel rebus,suitable_breakfast:False->True,cooked_or_ready_vegetable,vegetable,True,
FD1331,yangko,is_recommendable_food:True->False; suitable_lunch:True->False; suitable_dinner:True->False,unknown,invalid,False,unclear_food_context
FD1332,yoghurt,main_ingredient:other->susu; recommendation_item_type:local_food_or_menu->dairy; suitable_breakfast:False->True; suitable_lunch:True->False; suitable_dinner:True->False,dairy_pairing,dairy,True,
