food_id,food_name,food_name_clean,calories_100g,protein_100g,fat_100g,carbohydrate_100g,image_url,source,zero_calorie_flag,calorie_inconsistent_flag,calorie_macro_diff,cooking_category,main_ingredient,meal_time,contains_gluten,contains_dairy,contains_nuts,contains_peanut,contains_seafood,contains_egg,contains_soy,contains_celery,contains_mustard,contains_sesame,contains_sulfite,contains_other,contains_unknown,confidence,allergen_sources,label_sources,allergen_match_count,merge_status,food_category,food_category_source,base_ingredient,base_ingredient_tags,recipe_reference_match,recipe_reference_source,recipe_reference_title,recipe_ingredients_reference,suitable_breakfast,suitable_lunch,suitable_dinner,meal_time_tags,primary_meal_time,feature_rule_version,context_correction_notes,menu_reference_match,menu_reference_source,menu_reference_title,menu_reference_category,menu_reference_meal_time,ingredient_only_flag,raw_ingredient_flag,is_recommendable_food,recommendation_item_type,recommendation_confidence,recommendation_exclusion_reason,halal_status,is_halal_candidate,contains_non_halal_ingredient,non_halal_ingredient_tags,halal_review_reason,halal_confidence,halal_rule_version,menu_ready_rule_version,pairing_group,pairing_role,pairing_notes,pairing_suitability_notes,cleaning_action,cleaning_reason,meal_template_role,meal_combo_valid,image_url_status,image_url_source,image_url_rule_version
FD0030,bagea kelapa manis,bagea kelapa manis,452.0,1.3,13.8,80.6,https://s3.theasianparent.com/tap-assets-prod/wp-content/uploads/sites/24/2022/03/kue-bagea-featured-650x339.jpg,indonesian_food_nutrition_dataset,0,0,0.2,other,other,"lunch,dinner",False,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,0,not_matched,snack_dessert,keyword,buah,buah,False,,,,True,False,False,breakfast,lunch,name_based_label_fix_v4_pass2,fruit_keyword,False,,,,,False,False,True,snack,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,name_based_menu_ready_v4_pass2,sweet_snack,sweet_snack,sweet_snack_needs_dairy_pairing,breakfast_or_light_meal_only,keep,,snack,False,ok,original,google_image_refresh_v1
FD0031,bagea kenari asin,bagea kenari asin,529.0,3.2,29.1,63.6,https://upload.wikimedia.org/wikipedia/commons/5/5c/Snack_Dessert.jpg,indonesian_food_nutrition_dataset,0,0,-0.1,other,kacang,"lunch,dinner",False,False,True,False,False,False,False,False,False,False,False,False,False,low,indonesian_nutrition,keyword_from_food_name_or_ingredients,1,exact_name,snack_dessert,fallback,kacang,kacang,False,,,,True,False,False,breakfast,lunch,name_based_label_fix_v4_pass2,,False,,,,,False,False,True,snack,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,name_based_menu_ready_v4_pass2,sweet_snack,sweet_snack,sweet_snack_needs_dairy_pairing,breakfast_or_light_meal_only,keep,,snack,False,refreshed,google_or_manual_refresh,google_image_refresh_v1
FD0032,bagea kenari manis,bagea kenari manis,523.0,3.2,28.2,64.2,https://indonesiakaya.com/wp-content/uploads/2020/10/1__IMG_0796_CROP_Renyah_gurih_dan_manis_begitulah_kira-kira_gambaran_saat_mencicipi_kue_bagea_khas_Sulawesi_Utara.jpg,indonesian_food_nutrition_dataset,0,0,-0.4,other,kacang,"lunch,dinner",False,False,True,False,False,False,False,False,False,False,False,False,False,low,indonesian_nutrition,keyword_from_food_name_or_ingredients,1,exact_name,snack_dessert,fallback,kacang,kacang,False,,,,True,False,False,breakfast,lunch,name_based_label_fix_v4_pass2,,False,,,,,False,False,True,snack,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,name_based_menu_ready_v4_pass2,sweet_snack,sweet_snack,sweet_snack_needs_dairy_pairing,breakfast_or_light_meal_only,keep,,snack,False,ok,original,google_image_refresh_v1
FD0033,bagea kw 1,bagea kw 1,416.0,6.5,9.4,76.3,https://i0.wp.com/www.cakefever.com/wp-content/uploads/rsz_unknown_187780537_492967188795850_1371196946421020494_n.jpg?fit=900%2C600&ssl=1,indonesian_food_nutrition_dataset,0,0,0.2,other,other,"lunch,dinner",False,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,0,not_matched,snack_dessert,fallback,unknown,,False,,,,True,False,False,breakfast,lunch,name_based_label_fix_v4_pass2,,False,,,,,False,False,True,snack,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,name_based_menu_ready_v4_pass2,sweet_snack,sweet_snack,sweet_snack_needs_dairy_pairing,breakfast_or_light_meal_only,keep,,snack,False,ok,original,google_image_refresh_v1
FD0034,bagea kw 2,bagea kw 2,382.0,0.3,3.5,87.2,https://images.tokopedia.net/img/cache/700/VqbcmM/2021/8/15/c5337e96-32c2-4453-98d0-cc17b08837f1.jpg,indonesian_food_nutrition_dataset,0,0,0.5,other,other,"lunch,dinner",False,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,0,not_matched,snack_dessert,fallback,unknown,,False,,,,True,False,False,breakfast,lunch,name_based_label_fix_v4_pass2,,False,,,,,False,False,True,snack,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,name_based_menu_ready_v4_pass2,sweet_snack,sweet_snack,sweet_snack_needs_dairy_pairing,breakfast_or_light_meal_only,keep,,snack,False,ok,original,google_image_refresh_v1
FD0035,baje,baje,129.0,1.9,6.6,15.6,https://cf.shopee.co.id/file/91afb76cc87856ee341c0ee5970d66a9,indonesian_food_nutrition_dataset,0,0,-0.4,other,other,"lunch,dinner",False,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,0,not_matched,snack_dessert,fallback,unknown,,False,,,,True,False,False,breakfast,lunch,name_based_label_fix_v4_pass2,food_category_fix_v1: lainnya→snack_dessert,False,,,,,False,False,True,snack,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,name_based_menu_ready_v4_pass2,savory_snack,snack,snack_not_main_meal,unclear_suitability,keep,,snack,False,ok,original,google_image_refresh_v1
FD0036,bakpia kue,bakpia kue,272.0,8.7,6.7,44.1,https://asset.kompas.com/crops/BZ6Z25Y0XcjtoHBInh10nGsMM2Q=/3x0:700x465/750x500/data/photo/2021/03/17/60514d8851d3e.jpeg,indonesian_food_nutrition_dataset,0,0,0.5,other,ikan,"lunch,dinner",True,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,2,not_matched,snack_dessert,keyword,gandum,gandum,False,,,,True,False,False,breakfast,lunch,name_based_label_fix_v4_pass2,,False,,,,,False,False,True,snack,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,name_based_menu_ready_v4_pass2,sweet_snack,sweet_snack,sweet_snack_needs_dairy_pairing,breakfast_or_light_meal_only,keep,,snack,False,ok,original,google_image_refresh_v1
FD0037,bakso,bakso,76.0,4.1,2.5,9.2,https://asset.kompas.com/crops/x6OULHa8pMi47UnvDTzf1j62ov4=/3x0:700x465/750x500/data/photo/2022/08/25/6306b48bb80a1.jpeg,indonesian_food_nutrition_dataset,0,0,0.3,berkuah,other,lunch,False,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,0,not_matched,berkuah,orang_a_cooking_category,unknown,,False,,,,True,True,True,breakfast|lunch|dinner,lunch,name_based_label_fix_v4_pass2,,False,,,,,False,False,True,menu,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,name_based_menu_ready_v4_pass2,complete_menu,complete,standalone_complete_menu,complete_menu_all_meals,keep,,complete,True,ok,original,google_image_refresh_v1
FD0038,bakwan,bakwan,280.0,8.2,10.2,39.0,https://i0.wp.com/resepkoki.id/wp-content/uploads/2019/04/Resep-Bakwan-Jagung-1.jpg?fit=1749%2C1920&ssl=1,indonesian_food_nutrition_dataset,0,0,-0.6,other,other,"lunch,dinner",False,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,0,not_matched,snack_dessert,keyword,unknown,,False,,,,False,False,False,,lunch,name_based_label_fix_v4_pass2,,False,,,,,False,False,True,snack,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,name_based_menu_ready_v4_pass2,savory_snack,snack,savory_snack_not_main_meal,snack_not_combo_component,keep,,snack,False,ok,original,google_image_refresh_v1
FD0039,barongko,barongko,159.0,3.1,5.8,23.5,https://upload.wikimedia.org/wikipedia/commons/5/5e/Barongko_hendak_dimakan.jpg,indonesian_food_nutrition_dataset,0,0,0.4,other,other,"lunch,dinner",False,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,0,not_matched,snack_dessert,fallback,unknown,,False,,,,True,False,False,breakfast,lunch,name_based_label_fix_v4_pass2,food_category_fix_v1: lainnya→snack_dessert,False,,,,,False,False,True,snack,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,name_based_menu_ready_v4_pass2,sweet_snack,sweet_snack,sweet_snack_needs_dairy_pairing,breakfast_or_light_meal_only,keep,,snack,False,ok,original,google_image_refresh_v1
FD0040,batatas kelapa ubi bakar,batatas kelapa ubi bakar,110.0,1.4,1.1,23.4,https://img-global.cpcdn.com/recipes/95d754afdf8eb1f2/1200x630cq70/photo.jpg,indonesian_food_nutrition_dataset,0,0,0.9,bakar,singkong,"lunch,dinner",False,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,0,not_matched,karbohidrat_pokok,keyword,buah,umbi|buah,False,,,,True,True,True,breakfast|lunch|dinner,lunch,name_based_label_fix_v4_pass2,fruit_keyword,False,,,,,False,False,True,menu,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,name_based_menu_ready_v4_pass2,savory_staple,staple,needs_traditional_protein_and_vegetable,main_meal_component,keep,,staple,True,ok,original,google_image_refresh_v1
FD0041,batatas kelapa ubi kukus,batatas kelapa ubi kukus,92.0,1.2,0.3,21.0,https://img-global.cpcdn.com/recipes/9f91679fd1ba49f0/680x482cq70/singkong-kukus-toping-kelapa-parut-foto-resep-utama.jpg,indonesian_food_nutrition_dataset,0,0,0.5,rebus_kukus,singkong,"lunch,dinner",False,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,0,not_matched,karbohidrat_pokok,keyword,buah,umbi|buah,False,,,,True,True,True,breakfast|lunch|dinner,lunch,name_based_label_fix_v4_pass2,fruit_keyword,False,,,,,False,False,True,menu,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,name_based_menu_ready_v4_pass2,savory_staple,staple,needs_traditional_protein_and_vegetable,main_meal_component,keep,,staple,True,ok,original,google_image_refresh_v1
FD0042,batatas tali ubi rebus,batatas tali ubi rebus,182.0,2.4,0.4,42.2,https://img-global.cpcdn.com/recipes/f9664da25cda52e4/1200x630cq70/photo.jpg,indonesian_food_nutrition_dataset,0,0,0.0,rebus_kukus,singkong,"lunch,dinner",False,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,0,not_matched,karbohidrat_pokok,keyword,umbi,umbi,False,,,,True,True,True,breakfast|lunch|dinner,lunch,name_based_label_fix_v4_pass2,,False,,,,,False,False,True,menu,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,name_based_menu_ready_v4_pass2,savory_staple,staple,needs_traditional_protein_and_vegetable,main_meal_component,keep,,staple,True,ok,original,google_image_refresh_v1
FD0043,bayam kukus,bayam kukus,30.0,1.3,0.7,5.8,https://img-global.cpcdn.com/recipes/ff942e133f5dc64e/680x482cq70/bayam-kukus-foto-resep-utama.jpg,indonesian_food_nutrition_dataset,0,0,-4.7,rebus_kukus,sayuran,"lunch,dinner",False,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,0,not_matched,sayuran,keyword,sayuran,ayam,False,,,,True,True,True,breakfast|lunch|dinner,lunch,name_based_label_fix_v4_pass2,vegetable_keyword,False,,,,,False,False,True,menu,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,name_based_menu_ready_v4_pass2,cooked_or_ready_vegetable,vegetable,traditional_vegetable_pairing,main_meal_component,keep,,vegetable,True,ok,original,google_image_refresh_v1
FD0044,bayam rebus,bayam rebus,23.0,1.2,0.6,3.7,https://img-global.cpcdn.com/recipes/5be8dc1e0002f811/1200x630cq70/photo.jpg,indonesian_food_nutrition_dataset,0,0,-2.0,rebus_kukus,sayuran,"lunch,dinner",False,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,0,not_matched,sayuran,keyword,sayuran,ayam,False,,,,True,True,True,breakfast|lunch|dinner,lunch,name_based_label_fix_v4_pass2,vegetable_keyword,False,,,,,False,False,True,menu,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,name_based_menu_ready_v4_pass2,cooked_or_ready_vegetable,vegetable,traditional_vegetable_pairing,main_meal_component,keep,,vegetable,True,ok,original,google_image_refresh_v1
FD0045,bayam tumis oncom,bayam tumis oncom,102.0,3.7,6.7,6.9,"https://blue.kumparan.com/image/upload/fl_progressive,fl_lossy,c_fill,q_auto:best,w_640/v1601173915/chhxzj6dnkwkryigiyrl.jpg",indonesian_food_nutrition_dataset,0,0,-0.7,tumis,kedelai,"lunch,dinner",False,False,False,False,False,False,True,False,False,False,False,False,True,unknown,not_matched,not_matched,1,not_matched,sayuran,keyword,sayuran,ayam,False,,,,True,True,True,breakfast|lunch|dinner,lunch,name_based_label_fix_v4_pass2,vegetable_keyword,False,,,,,False,False,True,menu,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,name_based_menu_ready_v4_pass2,cooked_or_ready_vegetable,vegetable,traditional_vegetable_pairing,main_meal_component,keep,,vegetable,True,ok,original,google_image_refresh_v1
FD0046,bayam tumis bersantan,bayam tumis bersantan,48.0,1.4,4.2,2.6,https://upload.wikimedia.org/wikipedia/commons/7/79/Fried_vegetables_%28Hamsa_-_Kuwaiti_food_%29.JPG,indonesian_food_nutrition_dataset,0,0,-5.8,tumis,sayuran,"lunch,dinner",False,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,0,not_matched,sayuran,keyword,sayuran,ayam,False,,,,True,True,True,breakfast|lunch|dinner,lunch,name_based_label_fix_v4_pass2,vegetable_keyword,False,,,,,False,False,True,menu,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,name_based_menu_ready_v4_pass2,cooked_or_ready_vegetable,vegetable,traditional_vegetable_pairing,main_meal_component,keep,,vegetable,True,refreshed,google_or_manual_refresh,google_image_refresh_v1
FD0047,bebek daging goreng,bebek daging goreng,300.0,24.0,20.7,4.5,https://asset.kompas.com/crops/y8jlET9Zwl-5iykdc5t58sS-_KY=/0x52:1000x719/750x500/data/photo/2020/07/14/5f0d253a6edd5.jpg,indonesian_food_nutrition_dataset,0,0,-0.3,gorengan,sapi,"lunch,dinner",False,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,0,not_matched,lauk_hewani,orang_a_cooking_category,unggas_lain,unggas_lain,False,,,,True,True,True,breakfast|lunch|dinner,lunch,name_based_label_fix_v4_pass2,,False,,,,,False,False,True,menu,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,name_based_menu_ready_v4_pass2,traditional_protein,protein,traditional_protein_for_rice_noodle,main_meal_component,keep,,protein,True,ok,original,google_image_refresh_v1
FD0048,beef burger,beef burger,258.0,10.6,9.5,32.5,https://upload.wikimedia.org/wikipedia/commons/2/2c/Fried-Chicken-Set.jpg,indonesian_food_nutrition_dataset,0,0,0.1,olahan,sapi,"lunch,dinner",False,False,False,False,False,False,False,False,False,False,False,False,False,medium,food_ingredients_and_allergens,explicit_negative_prediction,1,exact_name,lainnya,fallback,sapi,sapi,True,indonesian_food_recipes,beef burger,daging sapi cincang segar bawang putih lada garam tomat bawang bombai selada saus sambal saus tomat mayonaise slice keju,True,True,True,breakfast|lunch|dinner,lunch,name_based_label_fix_v4_pass2,,False,,,,,False,False,True,menu,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,name_based_menu_ready_v4_pass2,complete_menu,complete,standalone_complete_menu,complete_menu_all_meals,keep,,complete,True,refreshed,google_or_manual_refresh,google_image_refresh_v1
FD0049,beef teriyaki masakan,beef teriyaki masakan,151.0,8.6,3.1,22.3,https://upload.wikimedia.org/wikipedia/commons/2/2c/Fried-Chicken-Set.jpg,indonesian_food_nutrition_dataset,0,0,-0.5,olahan,sapi,"lunch,dinner",False,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,1,not_matched,lauk_hewani,fallback,sapi,sapi,True,indonesian_food_recipes,beef teriyaki,daging sapi bawang bombai bawang putih saus teriyaki saor bsa diganti saus tiram kecap manis garam lada gula penyedap,True,True,True,breakfast|lunch|dinner,lunch,name_based_label_fix_v4_pass2,,False,,,,,False,False,True,menu,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,name_based_menu_ready_v4_pass2,traditional_protein,protein,traditional_protein_for_rice_noodle,main_meal_component,keep,,protein,True,refreshed,google_or_manual_refresh,google_image_refresh_v1
FD0050,beef yakiniku masakan,beef yakiniku masakan,132.0,9.8,1.1,20.7,https://asset.kompas.com/crops/awoHyKStB8lI_yqs1PTI3VjIHsE=/78x42:958x629/750x500/data/photo/2022/12/08/6391613d09412.jpg,indonesian_food_nutrition_dataset,0,0,0.1,olahan,sapi,"lunch,dinner",False,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,0,not_matched,berkuah,recipe_reference,sapi,sapi,True,indonesian_food_recipes,beef yakiniku,daging sapi has tipis bawang bombai tipis bawang putih buku kelingking jahe peprek paprika hijau merah kali pake merah kulkas doang heheh kaldu dashi soy sauce gula pasir sejumput lada olive oil,True,True,True,breakfast|lunch|dinner,lunch,name_based_label_fix_v4_pass2,,False,,,,,False,False,True,menu,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,name_based_menu_ready_v4_pass2,complete_menu,complete,standalone_complete_menu,complete_menu_all_meals,keep,,complete,True,ok,original,google_image_refresh_v1
FD0051,belimbing,belimbing,36.0,0.4,0.4,8.8,https://cdn0-production-images-kly.akamaized.net/vVBJG9Flt0ncPec4-hGyZftu4og=/1200x900/smart/filters:quality(75):strip_icc():format(jpeg)/kly-media-production/medias/2778801/original/086460500_1556885614-belimbing.jpg,indonesian_food_nutrition_dataset,0,0,-4.4,other,buah,"lunch,dinner",False,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,0,not_matched,buah,keyword,buah,buah,False,,,,True,False,False,breakfast,lunch,name_based_label_fix_v4_pass2,fruit_keyword,False,,,,,False,False,True,fruit,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,name_based_menu_ready_v4_pass2,fruit_side,fruit,fruit_side_or_snack,breakfast_or_light_meal_only,keep,,fruit,False,ok,original,google_image_refresh_v1
FD0052,belitung talas kukus,belitung talas kukus,145.0,1.2,0.4,34.2,https://asset-a.grid.id/crop/0x0:0x0/700x0/photo/2020/06/29/1496174786.jpg,indonesian_food_nutrition_dataset,0,0,-0.2,rebus_kukus,singkong,"lunch,dinner",False,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,0,not_matched,karbohidrat_pokok,keyword,umbi,umbi,False,,,,True,True,True,breakfast|lunch|dinner,lunch,name_based_label_fix_v4_pass2,,False,,,,,False,False,True,menu,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,name_based_menu_ready_v4_pass2,savory_staple,staple,needs_traditional_protein_and_vegetable,main_meal_component,keep,,staple,True,ok,original,google_image_refresh_v1
FD0053,belut goreng,belut goreng,417.0,25.9,19.4,32.0,https://asset.kompas.com/crops/EIwKgK9ZA21scjpbrA9zMJehUIU=/100x67:900x600/750x500/data/photo/2021/03/23/6059483f259e2.jpeg,indonesian_food_nutrition_dataset,0,0,10.8,gorengan,ikan,"lunch,dinner",False,False,False,False,True,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,1,not_matched,lauk_hewani,orang_a_cooking_category,ikan,,False,,,,True,True,True,breakfast|lunch|dinner,lunch,name_based_label_fix_v4_pass2,animal_base_ikan,False,,,,,False,False,True,menu,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,name_based_menu_ready_v4_pass2,traditional_protein,protein,traditional_protein_for_rice_noodle,main_meal_component,keep,,protein,True,ok,original,google_image_refresh_v1
